MedInc,HouseAge,Population,AveOccup,Latitude,Longitude,RoomToBedroomRatio,MedHouseVal
3.8247,33.0,2097.0,2.588888888888889,34.21,-118.55,4.665871121718378,2.087
3.7313,13.0,4126.0,2.327129159616469,34.21,-118.56,4.503515413737155,1.898
4.3571,35.0,1757.0,3.0240963855421685,34.2,-118.52,4.867003367003367,1.998
3.225,33.0,2118.0,2.7758846657929226,34.2,-118.53,3.997555012224939,2.053
4.5125,35.0,807.0,2.594855305466238,34.21,-118.5,5.024096385542168,2.003
4.1806,35.0,850.0,2.5757575757575757,34.2,-118.51,5.24025974025974,2.09
4.0924,37.0,1031.0,2.4903381642512077,34.2,-118.51,4.76036866359447,1.884
4.5648,36.0,823.0,3.0146520146520146,34.21,-118.52,4.627177700348431,1.937
2.2304,42.0,884.0,2.6467065868263475,34.2,-118.5,4.838509316770186,2.038
4.2344,33.0,1166.0,2.4703389830508473,34.2,-118.51,4.8580375782881,2.625
3.7049,34.0,1350.0,2.5233644859813085,34.2,-118.51,4.941480206540448,2.275
5.3028,35.0,1161.0,2.7577197149643706,34.19,-118.51,6.069377990430622,2.292
4.2865,38.0,1141.0,3.0105540897097627,34.19,-118.51,5.334963325183374,2.211
4.1304,18.0,2047.0,2.251925192519252,34.2,-118.5,4.554126473740621,2.291
5.0796,35.0,1158.0,2.602247191011236,34.19,-118.5,5.551020408163265,2.283
4.0,26.0,1142.0,2.429787234042553,34.19,-118.5,4.235756385068762,2.247
2.6437,19.0,2490.0,2.037643207855974,34.2,-118.52,3.3090490797546015,1.95
4.9102,37.0,1082.0,3.056497175141243,34.2,-118.52,5.187861271676301,2.072
2.8701,26.0,1998.0,3.3134328358208953,34.2,-118.53,3.3549848942598186,1.911
3.6905,21.0,1624.0,2.5859872611464967,34.2,-118.55,3.9155145929339477,1.798
3.1106,18.0,3161.0,2.46953125,34.19,-118.55,4.434190620272315,1.706
3.5313,31.0,1494.0,3.6,34.2,-118.55,4.673809523809524,2.118
2.9511,42.0,464.0,2.8466257668711656,34.19,-118.52,5.182352941176471,2.039
3.8516,37.0,763.0,2.686619718309859,34.19,-118.52,5.672727272727272,2.069
4.8295,37.0,1039.0,3.0291545189504374,34.19,-118.52,5.452449567723343,2.121
2.625,32.0,1961.0,3.0979462875197474,34.19,-118.53,3.7832369942196533,1.923
4.2143,34.0,1168.0,2.7353629976580796,34.18,-118.52,5.945876288659793,2.454
4.2083,26.0,2118.0,2.7223650385604112,34.18,-118.53,4.717514124293785,2.403
4.175,36.0,891.0,3.1153846153846154,34.2,-118.56,5.012987012987013,1.909
4.0789,35.0,1431.0,3.5508684863523574,34.2,-118.56,5.54390243902439,1.967
5.4548,35.0,425.0,3.0357142857142856,34.19,-118.56,5.430555555555555,2.014
3.9615,34.0,671.0,3.0361990950226243,34.19,-118.56,5.111570247933884,1.836
4.433,34.0,1237.0,2.392649903288201,34.19,-118.56,4.597147950089127,2.351
4.8264,36.0,719.0,2.662962962962963,34.18,-118.56,6.098214285714286,2.51
2.5739,22.0,2199.0,2.983717774762551,34.19,-118.54,4.2784810126582276,2.392
3.9632,25.0,1280.0,3.011764705882353,34.18,-118.54,4.240700218818381,2.403
4.675,36.0,475.0,2.4739583333333335,34.19,-118.55,5.752941176470588,2.225
4.3654,31.0,990.0,2.75,34.19,-118.55,5.016216216216217,2.238
3.0187,24.0,1649.0,2.6050552922590837,34.21,-118.58,3.7959770114942524,2.177
2.9974,26.0,1986.0,3.0790697674418603,34.21,-118.59,3.490284005979073,1.788
5.2149,18.0,733.0,4.117977528089888,34.2,-118.59,4.578378378378379,2.019
5.015,37.0,826.0,3.317269076305221,34.2,-118.58,5.511904761904763,2.209
3.7798,27.0,1702.0,2.9044368600682593,34.22,-118.57,4.612211221122112,2.584
5.8798,23.0,2447.0,3.1986928104575165,34.21,-118.57,6.167717528373266,2.705
4.1359,17.0,1879.0,2.653954802259887,34.22,-118.57,4.332005312084993,2.552
4.0313,13.0,3739.0,3.0497553017944536,34.21,-118.58,4.728170083523159,2.993
5.6345,35.0,1428.0,3.051282051282051,34.22,-118.58,5.804988662131519,2.282
4.7125,27.0,1034.0,3.005813953488372,34.21,-118.58,6.257790368271954,2.509
5.0462,34.0,895.0,2.9344262295081966,34.21,-118.59,6.0718749999999995,2.277
4.8333,34.0,1560.0,3.035019455252918,34.21,-118.59,4.585412667946258,2.254
2.8039,21.0,7282.0,3.0506912442396312,34.21,-118.6,3.7156249999999997,2.275
5.6407,34.0,1861.0,3.2309027777777777,34.21,-118.61,6.272890484739677,2.515
5.6356,33.0,866.0,2.9965397923875434,34.22,-118.62,5.949090909090908,2.413
6.1074,26.0,1597.0,3.1130604288499026,34.21,-118.62,6.25531914893617,2.586
4.0909,34.0,1313.0,3.067757009345794,34.22,-118.62,5.590233545647559,2.329
3.3534,41.0,778.0,3.1755102040816325,34.21,-118.61,4.640350877192983,1.805
3.6296,16.0,896.0,1.8863157894736842,34.2,-118.61,3.678800856531049,1.609
5.4527,33.0,1208.0,2.9753694581280787,34.21,-118.61,6.0533642691415315,2.271
5.7613,23.0,1486.0,3.0203252032520327,34.2,-118.62,5.715867158671587,2.358
5.5709,31.0,1762.0,2.996598639455782,34.21,-118.63,6.108191653786708,2.448
8.4438,16.0,1902.0,3.313588850174216,34.22,-118.64,7.512195121951219,3.9
9.6465,5.0,2315.0,3.3697234352256187,34.21,-118.65,8.16390977443609,5.00001
6.9223,23.0,3037.0,2.8705103969754253,34.2,-118.65,6.900369003690037,3.384
5.0025,32.0,1678.0,3.078899082568807,34.2,-118.62,5.846292947558771,2.349
6.7785,19.0,2814.0,2.962105263157895,34.2,-118.63,7.091866028708134,3.361
2.5797,17.0,2924.0,3.7248407643312103,34.21,-118.59,3.153225806451613,1.835
2.754,21.0,2300.0,3.397341211225997,34.2,-118.59,2.634756995581738,1.798
3.2297,10.0,2162.0,2.6079613992762365,34.2,-118.6,3.048884165781084,1.5
2.6159,19.0,2004.0,2.556122448979592,34.21,-118.6,3.0116686114352396,1.823
5.0483,35.0,1083.0,3.0507042253521126,34.2,-118.56,4.889502762430939,2.21
4.1181,36.0,499.0,2.787709497206704,34.21,-118.57,5.25748502994012,1.904
3.1818,18.0,4642.0,2.7321954090641554,34.2,-118.57,3.8293204922418407,2.08
3.5,21.0,1824.0,2.6358381502890174,34.2,-118.58,4.004032258064516,2.237
4.1111,36.0,1246.0,2.924882629107981,34.19,-118.56,5.895691609977325,2.156
4.5568,36.0,1358.0,3.051685393258427,34.2,-118.57,5.456289978678038,2.015
5.223,33.0,943.0,2.9936507936507937,34.2,-118.57,5.655948553054662,2.092
5.1463,35.0,793.0,3.1847389558232932,34.2,-118.58,5.835205992509363,2.202
4.233,35.0,756.0,3.5,34.2,-118.58,5.802631578947368,2.213
4.8125,34.0,986.0,2.84149855907781,34.19,-118.56,5.873655913978495,2.667
3.8839,35.0,966.0,2.875,34.19,-118.58,5.837092731829574,2.249
3.3125,27.0,2863.0,2.771539206195547,34.19,-118.58,4.0018674136321195,2.228
2.85,15.0,2173.0,2.015769944341373,34.19,-118.58,2.836886005560704,1.875
5.6159,28.0,368.0,2.5734265734265733,34.18,-118.58,6.394366197183099,3.405
5.0309,29.0,1120.0,2.88659793814433,34.2,-118.62,6.022388059701492,2.448
6.4044,25.0,1241.0,2.826879271070615,34.18,-118.62,6.6752136752136755,3.331
5.5101,35.0,905.0,2.873015873015873,34.19,-118.62,6.299674267100977,2.674
5.5191,29.0,794.0,2.9407407407407407,34.2,-118.61,5.890845070422535,2.458
4.1154,28.0,1790.0,2.5534950071326676,34.19,-118.61,5.105473965287049,2.464
4.3125,34.0,369.0,2.905511811023622,34.19,-118.61,5.535433070866142,2.101
2.8312,16.0,5105.0,1.5460327074500302,34.19,-118.6,3.5649055701649535,2.139
5.1529,32.0,1741.0,3.092362344582593,34.19,-118.63,6.037225042301185,2.596
6.6689,32.0,697.0,2.9914163090128754,34.18,-118.63,6.801652892561984,4.33
6.0094,30.0,1062.0,2.816976127320955,34.19,-118.64,6.431635388739946,2.456
5.6163,33.0,1423.0,3.027659574468085,34.19,-118.64,6.107287449392713,2.484
5.1641,33.0,1784.0,2.9008130081300814,34.18,-118.64,6.112359550561798,2.634
4.4167,28.0,1424.0,2.7332053742802302,34.19,-118.64,5.733800350262697,2.473
4.925,27.0,1016.0,3.1165644171779143,34.18,-118.65,5.289085545722714,2.403
5.2016,27.0,1346.0,2.7082494969818915,34.19,-118.65,5.424657534246575,2.43
7.642,23.0,3221.0,3.0882070949185043,34.19,-118.66,7.317167798254122,3.749
5.5798,33.0,2019.0,2.7173620457604306,34.17,-118.63,6.059720457433291,3.382
7.7846,26.0,2574.0,2.915062287655719,34.17,-118.64,7.49390919158361,4.09
6.5304,36.0,1243.0,3.009685230024213,34.18,-118.57,6.759637188208616,4.398
6.0928,35.0,908.0,2.654970760233918,34.17,-118.57,6.515723270440251,3.273
6.2064,29.0,1471.0,2.5059625212947187,34.17,-118.58,5.911149825783973,3.349
4.2009,7.0,4404.0,1.7997548017981202,34.18,-118.59,4.404682274247492,2.713
3.8819,19.0,2372.0,1.8976,34.17,-118.61,4.419330855018587,3.289
3.0404,32.0,756.0,2.554054054054054,34.17,-118.62,4.2,2.628
6.8482,34.0,1463.0,2.8188824662813103,34.17,-118.62,6.074349442379183,3.083
6.7977,33.0,2041.0,2.7958904109589042,34.18,-118.63,6.910526315789474,3.897
7.4918,26.0,1769.0,2.751166407465008,34.18,-118.65,7.022865853658536,3.676
8.3912,25.0,2519.0,2.9881376037959666,34.18,-118.66,7.715285880980164,4.19
4.0,31.0,705.0,1.9583333333333333,34.17,-118.61,4.665745856353591,2.785
4.9102,32.0,1696.0,2.2643524699599467,34.15,-118.61,5.510429447852761,3.191
6.8107,29.0,1550.0,2.483974358974359,34.16,-118.61,6.744976816074188,3.674
6.0192,33.0,1116.0,2.7153284671532845,34.16,-118.63,6.364835164835164,3.477
7.457,30.0,1296.0,2.618181818181818,34.16,-118.63,6.870636550308007,3.927
7.9814,26.0,2493.0,3.1961538461538463,34.15,-118.62,7.156763590391909,4.099
3.1875,31.0,870.0,2.436974789915966,34.17,-118.57,5.091383812010444,5.00001
5.6327,18.0,2413.0,2.5187891440501042,34.17,-118.58,5.985212569316081,5.00001
5.4847,36.0,761.0,2.31306990881459,34.17,-118.59,5.256267409470752,2.96
4.1656,37.0,1283.0,2.358455882352941,34.16,-118.6,5.892123287671233,3.131
6.0794,32.0,1628.0,2.5800316957210776,34.16,-118.6,5.995502248875563,3.385
10.9201,22.0,2059.0,3.0594353640416045,34.15,-118.57,8.20254957507082,5.00001
8.4196,21.0,1422.0,2.6579439252336448,34.15,-118.58,7.049360146252285,4.507
6.7694,29.0,747.0,2.4572368421052633,34.15,-118.59,6.13030303030303,3.697
6.14,28.0,1693.0,2.435971223021583,34.15,-118.6,6.142473118279569,3.619
10.5511,19.0,450.0,3.103448275862069,34.14,-118.59,8.406451612903227,4.831
4.8984,31.0,1486.0,2.172514619883041,34.18,-118.49,4.559347181008902,3.117
4.8036,37.0,911.0,2.8117283950617282,34.18,-118.51,5.186301369863014,2.953
3.1885,31.0,1411.0,1.856578947368421,34.17,-118.51,3.899280575539568,2.19
3.675,43.0,930.0,2.664756446991404,34.18,-118.52,4.473684210526316,2.131
3.6534,46.0,1047.0,2.66412213740458,34.18,-118.52,4.7534246575342465,2.16
3.1923,42.0,879.0,2.27720207253886,34.18,-118.52,3.9292682926829268,2.218
3.855,18.0,2897.0,2.1491097922848663,34.17,-118.53,4.553824362606232,2.438
6.1274,11.0,386.0,2.4125,34.17,-118.54,6.206896551724139,3.159
5.0605,32.0,1287.0,2.4514285714285715,34.18,-118.55,5.6918714555765595,3.11
5.4088,39.0,770.0,2.7697841726618706,34.18,-118.56,6.25085910652921,4.573
3.0943,17.0,4100.0,2.249040043883708,34.18,-118.54,3.6178535606820463,1.745
3.1887,16.0,3687.0,1.946673706441394,34.18,-118.53,3.640688259109312,1.893
5.6738,34.0,1034.0,2.772117962466488,34.17,-118.54,5.676674364896074,4.436
2.8528,25.0,1815.0,2.11046511627907,34.17,-118.54,3.762065095398429,4.25
7.8392,36.0,761.0,2.7773722627737225,34.17,-118.55,7.161616161616162,5.00001
7.1322,35.0,1244.0,3.214470284237726,34.17,-118.56,7.639386189258311,5.00001
3.2154,20.0,7450.0,1.7721217887725975,34.17,-118.52,3.8988108593224147,2.596
5.17,39.0,1219.0,2.802298850574713,34.16,-118.52,5.633891213389122,3.354
3.6141,32.0,1623.0,2.164,34.16,-118.53,4.664041994750656,2.906
5.4609,23.0,4076.0,2.2531785516860143,34.16,-118.51,5.590977443609022,5.00001
8.7172,32.0,769.0,2.8065693430656933,34.16,-118.48,6.82200647249191,5.00001
6.4958,37.0,1171.0,2.4144329896907215,34.16,-118.49,6.829918032786885,5.00001
7.139,34.0,1187.0,2.374,34.16,-118.5,6.782026768642448,4.24
13.4196,33.0,1111.0,2.9547872340425534,34.15,-118.5,8.020671834625322,5.00001
4.1429,37.0,369.0,2.3806451612903228,34.17,-118.5,5.714285714285714,3.036
10.3587,33.0,1010.0,2.7823691460055096,34.15,-118.49,7.858333333333333,5.00001
10.6796,28.0,1190.0,2.826603325415677,34.14,-118.49,8.024943310657596,5.00001
11.2979,24.0,1443.0,2.7329545454545454,34.13,-118.49,8.213084112149534,5.00001
12.8879,28.0,2431.0,2.7751141552511416,34.14,-118.51,7.4646017699115035,5.00001
9.2189,28.0,2515.0,2.9244186046511627,34.14,-118.53,7.637969094922737,5.00001
10.2292,26.0,3599.0,2.8631662688941923,34.15,-118.54,7.807722007722008,5.00001
10.4399,23.0,3585.0,3.085197934595525,34.14,-118.56,8.121951219512196,5.00001
3.2241,28.0,2549.0,1.702738810955244,34.15,-118.43,3.6752637749120747,2.958
7.672,42.0,459.0,2.1152073732718892,34.15,-118.43,6.042056074766355,4.676
3.7125,26.0,1090.0,1.847457627118644,34.15,-118.43,4.3478260869565215,4.474
2.8448,31.0,795.0,1.8661971830985915,34.15,-118.43,4.367058823529412,3.606
3.415,29.0,2352.0,1.7737556561085972,34.15,-118.44,3.7570350034317093,3.825
10.0549,44.0,641.0,2.553784860557769,34.15,-118.44,7.083665338645418,5.00001
4.6375,15.0,1669.0,1.6427165354330708,34.15,-118.44,4.107806691449815,3.591
3.2813,37.0,539.0,1.9318996415770608,34.15,-118.44,4.667832167832168,3.017
2.9352,38.0,713.0,2.0787172011661808,34.15,-118.44,4.1157270029673585,3.045
3.6171,22.0,3303.0,1.718522372528616,34.16,-118.45,3.841020608439647,3.183
4.1727,10.0,517.0,1.943609022556391,34.15,-118.45,4.196153846153846,3.326
4.5656,20.0,1334.0,1.7715803452855245,34.15,-118.45,4.851063829787234,4.784
3.4698,38.0,598.0,2.1357142857142857,34.16,-118.46,4.983333333333333,2.654
3.8273,16.0,2195.0,1.9271290605794558,34.16,-118.46,3.8249999999999997,3.349
4.642,7.0,2381.0,1.8329484218629715,34.15,-118.47,4.281059063136456,4.573
4.6,30.0,1449.0,2.3676470588235294,34.16,-118.47,5.166216216216217,3.925
8.2269,43.0,267.0,2.4272727272727272,34.15,-118.47,6.871794871794871,5.00001
5.4591,31.0,990.0,2.3349056603773586,34.15,-118.48,5.911421911421911,4.955
6.7082,30.0,1427.0,2.718095238095238,34.16,-118.48,6.5429104477611935,5.00001
10.3599,31.0,2980.0,2.6871055004508566,34.14,-118.48,8.15398075240595,5.00001
8.8115,34.0,1738.0,2.308100929614874,34.14,-118.46,6.827496757457847,5.00001
8.153,36.0,850.0,2.242744063324538,34.14,-118.47,6.84047619047619,5.00001
7.629,34.0,1390.0,2.2899505766062602,34.14,-118.47,5.977049180327869,5.00001
10.9237,44.0,498.0,2.3055555555555554,34.14,-118.43,7.083682008368201,5.00001
8.2954,37.0,1521.0,2.2837837837837838,34.13,-118.43,6.330935251798561,5.00001
7.9625,33.0,588.0,2.202247191011236,34.14,-118.45,6.354014598540146,4.908
9.042,52.0,493.0,2.3364928909952605,34.15,-118.35,7.058823529411764,5.00001
4.3,41.0,1221.0,1.8755760368663594,34.15,-118.36,5.078796561604585,5.00001
3.6202,34.0,1338.0,1.6023952095808383,34.15,-118.36,3.9728555917480994,3.661
3.1373,23.0,2391.0,1.9486552567237163,34.15,-118.37,3.490523123578469,2.631
3.3669,29.0,1071.0,1.869109947643979,34.15,-118.37,4.262560777957861,3.761
3.1289,42.0,1065.0,2.0363288718929256,34.16,-118.38,4.318681318681318,3.206
4.3036,36.0,1115.0,1.9257340241796201,34.15,-118.38,4.738287560581583,3.659
4.2031,29.0,1212.0,1.8878504672897196,34.15,-118.39,4.7846153846153845,3.944
3.4612,29.0,379.0,2.07103825136612,34.15,-118.39,5.066298342541436,4.25
3.2388,20.0,1637.0,1.6585612968591692,34.16,-118.39,3.845574387947269,2.563
3.0398,31.0,1535.0,1.8144208037825058,34.15,-118.4,4.269526952695269,3.691
4.3468,33.0,1695.0,1.9505178365937859,34.15,-118.41,4.64516129032258,4.259
4.615,48.0,268.0,2.126984126984127,34.15,-118.42,5.190839694656488,3.714
4.3214,18.0,681.0,2.045045045045045,34.15,-118.42,4.476190476190476,3.723
5.2853,31.0,736.0,2.0444444444444443,34.15,-118.42,4.327906976744186,3.559
4.0208,17.0,119.0,2.016949152542373,34.16,-118.42,3.9571428571428573,3.417
0.536,46.0,20.0,3.3333333333333335,34.16,-118.42,6.0,3.75
4.3889,41.0,837.0,2.0071942446043165,34.15,-118.4,4.787999999999999,3.804
5.0754,44.0,967.0,1.9979338842975207,34.15,-118.4,4.931372549019608,3.745
4.1656,24.0,1568.0,1.889156626506024,34.15,-118.41,4.493071593533488,3.647
6.083,46.0,500.0,1.937984496124031,34.15,-118.41,6.285714285714286,4.24
3.6823,30.0,629.0,1.965625,34.14,-118.36,4.340694006309148,2.952
3.5714,8.0,2138.0,1.5152374202693126,34.14,-118.37,2.8089743589743588,1.979
3.7986,21.0,1914.0,1.7495429616087752,34.14,-118.37,4.022394487510766,3.677
7.7112,42.0,492.0,2.1964285714285716,34.14,-118.38,5.568888888888888,3.867
5.5683,19.0,2021.0,2.105208333333333,34.14,-118.39,4.909090909090908,3.092
3.1146,36.0,905.0,1.3732928679817906,34.15,-118.39,3.7812061711079945,3.735
4.3333,39.0,511.0,1.8381294964028776,34.13,-118.35,5.7913669064748206,3.859
4.2415,41.0,1237.0,1.938871473354232,34.12,-118.34,4.796759941089838,4.096
8.0499,36.0,2216.0,1.961061946902655,34.13,-118.36,5.822881355932203,4.956
3.5096,23.0,774.0,1.6192468619246863,34.14,-118.37,3.6777343750000004,3.964
8.5677,28.0,1498.0,2.435772357723577,34.13,-118.37,6.837320574162679,5.00001
6.5533,34.0,1572.0,2.1863699582753826,34.14,-118.39,5.9206145966709345,5.00001
6.0876,40.0,666.0,1.865546218487395,34.14,-118.38,5.5508474576271185,4.838
10.5575,32.0,2712.0,2.4106666666666667,34.13,-118.4,7.147058823529412,5.00001
6.0678,52.0,595.0,2.253787878787879,34.14,-118.4,6.03202846975089,3.993
5.1377,45.0,187.0,2.125,34.14,-118.4,4.6853932584269655,3.607
5.738,33.0,258.0,1.9846153846153847,34.14,-118.41,5.44055944055944,4.976
4.0439,27.0,1417.0,1.77125,34.14,-118.42,4.473094170403587,5.00001
12.7823,38.0,1292.0,2.503875968992248,34.13,-118.42,7.3938223938223935,5.00001
5.5291,52.0,1203.0,3.108527131782946,34.14,-118.22,5.6600985221674875,2.746
3.7404,52.0,735.0,3.075313807531381,34.14,-118.22,5.121771217712178,2.477
5.5524,52.0,1842.0,2.970967741935484,34.14,-118.2,5.88235294117647,2.939
3.6058,46.0,1181.0,2.5899122807017543,34.14,-118.19,4.891393442622951,2.579
5.2962,38.0,793.0,2.67003367003367,34.14,-118.19,6.086666666666666,2.915
2.3958,39.0,182.0,2.0,34.14,-118.23,3.1123595505617976,1.75
5.5456,50.0,1725.0,2.6785714285714284,34.14,-118.22,5.165254237288136,2.581
5.7794,35.0,1614.0,2.972375690607735,34.13,-118.22,5.671102661596959,2.724
4.0909,52.0,1219.0,3.1256410256410256,34.14,-118.2,4.4849785407725316,2.042
3.2222,44.0,1105.0,2.855297157622739,34.14,-118.21,4.1302211302211305,1.865
2.2267,25.0,1412.0,2.401360544217687,34.14,-118.21,3.0382165605095537,1.898
3.9375,51.0,1012.0,2.7277628032345014,34.14,-118.2,5.134920634920635,2.17
4.3359,47.0,1514.0,3.040160642570281,34.14,-118.19,4.827915869980879,2.092
3.925,52.0,1314.0,3.0276497695852536,34.13,-118.19,4.393013100436681,1.804
3.5349,52.0,2589.0,5.910958904109589,34.13,-118.2,4.4335511982570806,1.936
3.25,52.0,1433.0,2.5140350877192983,34.13,-118.21,4.0343698854337156,2.142
2.7098,47.0,949.0,2.592896174863388,34.13,-118.22,3.773809523809524,1.738
3.3542,52.0,501.0,3.0925925925925926,34.13,-118.22,4.545977011494252,1.781
3.5341,52.0,1311.0,2.900442477876106,34.13,-118.18,4.690526315789474,1.821
1.9219,52.0,904.0,3.1943462897526502,34.12,-118.18,3.4758842443729905,1.651
4.21,45.0,1569.0,3.3312101910828025,34.12,-118.18,4.91188524590164,1.679
2.9154,35.0,1696.0,2.803305785123967,34.12,-118.17,3.821428571428571,1.692
2.369,29.0,1795.0,2.7404580152671754,34.12,-118.18,3.582089552238806,1.734
3.7813,30.0,1990.0,2.7448275862068967,34.12,-118.17,4.688888888888889,2.32
3.1287,50.0,883.0,3.013651877133106,34.13,-118.19,4.3344370860927155,1.98
4.2344,52.0,483.0,2.96319018404908,34.12,-118.19,5.1439393939393945,1.625
2.3071,41.0,2366.0,4.058319039451115,34.12,-118.19,3.7991202346041053,1.464
4.0417,44.0,1036.0,3.673758865248227,34.12,-118.19,3.7623456790123453,1.706
2.7012,36.0,2148.0,3.0296191819464036,34.12,-118.19,3.9347222222222222,1.721
4.0052,30.0,2032.0,2.5559748427672955,34.13,-118.2,4.088592233009709,1.964
3.3438,50.0,1931.0,3.3641114982578397,34.13,-118.2,4.9812925170068025,1.736
3.3326,52.0,1462.0,3.600985221674877,34.12,-118.2,3.7089201877934275,1.676
2.9194,41.0,1557.0,3.437086092715232,34.12,-118.2,3.7932405566600402,1.62
3.4625,52.0,1127.0,3.5109034267912773,34.12,-118.21,4.416666666666667,1.739
3.6845,41.0,1666.0,3.3453815261044175,34.12,-118.21,3.7042801556420235,1.758
2.5139,52.0,1189.0,3.293628808864266,34.12,-118.21,3.3444730077120823,1.9
4.0625,52.0,791.0,4.252688172043011,34.11,-118.2,3.9190751445086707,1.713
2.5211,46.0,4153.0,4.182275931520644,34.11,-118.2,3.4260299625468167,1.629
3.0,52.0,1856.0,3.8666666666666667,34.11,-118.2,3.620952380952381,1.564
2.8125,44.0,1500.0,3.6855036855036856,34.12,-118.2,3.9321608040201004,1.556
2.987,46.0,2833.0,3.4846248462484626,34.12,-118.19,4.130487804878048,1.769
2.1667,40.0,1032.0,3.276190476190476,34.11,-118.19,3.6379310344827585,1.5
2.4932,35.0,2487.0,3.662739322533137,34.12,-118.19,3.369826435246996,1.677
2.6591,33.0,753.0,2.5268456375838926,34.11,-118.18,3.895140664961637,1.838
2.3984,44.0,1204.0,3.5,34.11,-118.18,3.3819095477386933,1.522
2.286,38.0,1051.0,3.2639751552795033,34.11,-118.19,3.7475728155339803,1.693
3.4227,26.0,1155.0,2.643020594965675,34.11,-118.19,3.5842450765864333,1.438
3.2121,42.0,1317.0,3.484126984126984,34.1,-118.19,4.160949868073879,1.539
2.1793,36.0,1809.0,3.618,34.11,-118.2,2.698501872659176,1.857
1.9355,37.0,1698.0,3.1155963302752294,34.11,-118.2,3.3387888707037647,1.663
2.07,30.0,4336.0,3.7282889079965607,34.1,-118.2,3.04344193817878,1.545
4.3812,32.0,1661.0,3.1163227016885555,34.11,-118.21,5.5290581162324655,2.282
5.2723,40.0,795.0,2.409090909090909,34.1,-118.21,5.329113924050634,2.183
3.0377,47.0,3348.0,3.027124773960217,34.1,-118.21,3.994492525570417,1.868
4.1213,35.0,2785.0,3.6452879581151834,34.1,-118.22,5.07994923857868,2.521
2.712,38.0,799.0,3.489082969432314,34.1,-118.23,4.220883534136546,1.438
2.2788,46.0,2121.0,3.8354430379746836,34.1,-118.23,4.229982964224872,1.529
3.7437,36.0,1234.0,2.3065420560747665,34.1,-118.21,3.75234521575985,2.417
2.7708,34.0,1678.0,4.392670157068062,34.09,-118.21,4.029126213592233,1.482
4.0469,33.0,1187.0,3.4911764705882353,34.1,-118.22,4.930051813471502,1.966
2.1687,41.0,1536.0,3.6923076923076925,34.1,-118.23,3.569920844327177,1.57
2.5213,42.0,1941.0,4.342281879194631,34.09,-118.22,3.495901639344262,1.497
2.48,36.0,1835.0,4.475609756097561,34.09,-118.22,3.4385542168674696,1.389
2.8194,45.0,996.0,4.098765432098766,34.09,-118.22,3.8981818181818184,1.65
2.0476,41.0,690.0,4.285714285714286,34.09,-118.23,2.1791044776119404,1.813
4.6528,47.0,781.0,2.9141791044776117,34.13,-118.23,4.944680851063829,2.444
3.5893,48.0,462.0,3.5267175572519083,34.13,-118.23,4.4397590361445785,2.125
4.825,40.0,1375.0,2.690802348336595,34.13,-118.22,4.739655172413793,2.058
4.5766,34.0,407.0,2.806896551724138,34.13,-118.23,4.0872483221476505,1.858
4.2891,48.0,835.0,2.8401360544217686,34.13,-118.23,4.573426573426573,2.148
2.975,37.0,1088.0,2.6091127098321345,34.13,-118.23,4.22300469483568,2.445
3.0919,28.0,2670.0,2.8343949044585988,34.12,-118.22,3.2253658536585363,1.854
3.5638,35.0,1523.0,3.6966019417475726,34.12,-118.21,4.412300683371297,1.705
5.2083,36.0,1371.0,2.426548672566372,34.11,-118.22,5.425330812854443,2.209
5.2049,37.0,750.0,2.9411764705882355,34.12,-118.22,5.363636363636363,2.408
2.2843,28.0,974.0,2.3872549019607843,34.12,-118.23,3.324731182795699,1.838
3.1806,41.0,801.0,2.67,34.12,-118.24,4.029900332225913,2.042
4.5089,32.0,1413.0,2.9498956158663883,34.12,-118.23,4.2647657841140525,2.211
5.5051,31.0,495.0,2.5916230366492146,34.11,-118.23,5.345549738219895,2.235
3.3389,35.0,3220.0,3.609865470852018,34.11,-118.23,4.271884654994851,1.871
2.8889,11.0,1584.0,4.8,34.12,-118.25,3.0645933014354068,1.531
2.6111,29.0,3320.0,4.339869281045751,34.12,-118.24,3.255605381165919,1.688
0.8907,34.0,125.0,3.5714285714285716,34.12,-118.24,3.0769230769230766,1.542
2.7679,50.0,1777.0,4.171361502347418,34.11,-118.24,4.747228381374722,1.788
2.2167,39.0,1161.0,3.4864864864864864,34.11,-118.24,3.2988505747126435,1.767
3.133,33.0,2496.0,4.118811881188119,34.11,-118.23,4.0433436532507745,1.56
3.1306,45.0,1768.0,2.7075038284839206,34.12,-118.26,4.067335243553008,2.14
3.6667,47.0,1445.0,2.8727634194831015,34.11,-118.26,4.280392156862745,2.109
2.8667,43.0,1667.0,3.0699815837937385,34.11,-118.25,3.825042881646655,2.178
2.7466,43.0,1817.0,2.9983498349834985,34.11,-118.25,3.499212598425197,2.089
3.015,39.0,1467.0,4.17948717948718,34.11,-118.25,3.8346883468834685,1.563
3.1691,42.0,1688.0,3.9074074074074074,34.1,-118.24,3.344298245614035,1.413
3.4375,52.0,99.0,2.475,34.11,-118.25,2.9761904761904763,1.7
2.625,42.0,312.0,2.1666666666666665,34.1,-118.25,4.068027210884354,1.643
3.7184,42.0,1935.0,2.203872437357631,34.1,-118.25,4.391213389121339,2.773
3.5673,52.0,749.0,2.235820895522388,34.11,-118.26,4.328358208955224,2.707
2.7685,29.0,2320.0,2.2524271844660193,34.14,-118.27,3.1114781172584642,2.045
